transaction_id,timestamp,amount,transaction_status,fraud_flag,user_id,receiver_id
TXN0000005800,2024-09-01 16:17:06,8700,SUCCESS,0,26,7
TXN0000142176,2024-01-25 18:30:16,302,SUCCESS,0,132,12
TXN0000010050,2024-09-03 06:43:51,367,SUCCESS,0,54,16
TXN0000001117,2024-02-01 00:58:10,340,SUCCESS,0,124,28
TXN0000132553,2024-06-24 17:39:46,328,SUCCESS,0,60,19
TXN0000053911,2024-10-06 22:38:46,912,SUCCESS,0,175,19
TXN0000041448,2024-03-02 18:44:32,2191,SUCCESS,0,154,13
TXN0000184942,2024-11-01 14:55:03,4810,SUCCESS,0,119,5
TXN0000001399,2024-02-25 21:52:30,581,SUCCESS,0,124,22
TXN0000014431,2024-10-18 14:59:20,431,SUCCESS,0,386,16
TXN0000114736,2024-05-21 21:17:49,58,SUCCESS,0,187,16
TXN0000205030,2024-03-23 19:07:18,4336,SUCCESS,0,318,15
TXN0000158105,2024-02-06 00:53:52,8622,SUCCESS,0,50,9
TXN0000066326,2024-12-25 15:07:07,79,SUCCESS,0,265,2
TXN0000153741,2024-11-21 09:54:39,757,SUCCESS,0,239,25
TXN0000150136,2024-02-29 16:34:49,203,SUCCESS,0,137,10
TXN0000069509,2024-11-25 17:56:42,557,SUCCESS,0,157,7
TXN0000036579,2024-07-04 04:46:45,179,SUCCESS,0,179,5
TXN0000086911,2024-12-22 12:17:00,481,SUCCESS,0,21,17
TXN0000214986,2024-05-07 17:04:47,557,SUCCESS,0,131,7
TXN0000059353,2024-05-08 17:38:07,2597,SUCCESS,0,113,22
TXN0000026630,2024-08-19 17:58:44,4702,SUCCESS,0,291,23
TXN0000003916,2024-07-14 23:35:10,1722,SUCCESS,0,51,8
TXN0000046477,2024-12-24 09:02:55,1033,SUCCESS,0,139,22
TXN0000035829,2024-09-29 21:58:27,343,SUCCESS,0,273,12
TXN0000060463,2024-10-26 17:58:36,5684,SUCCESS,0,91,24
TXN0000148625,2024-05-18 19:22:58,1031,FAILED,0,6,21
TXN0000185276,2024-10-23 21:16:12,7361,SUCCESS,0,134,7
TXN0000230554,2024-08-30 23:53:42,3072,SUCCESS,0,69,15
TXN0000104023,2024-11-22 17:10:45,695,SUCCESS,0,386,19
TXN0000086934,2024-03-29 13:09:03,2006,SUCCESS,0,48,1
TXN0000169598,2024-11-10 08:39:43,271,SUCCESS,0,185,33
TXN0000203979,2024-11-08 17:31:01,457,SUCCESS,0,284,25
TXN0000009255,2024-02-13 17:53:10,2319,SUCCESS,0,153,4
TXN0000022325,2024-12-27 10:43:39,270,SUCCESS,0,289,22
TXN0000027901,2024-08-15 19:31:07,249,SUCCESS,0,23,19
TXN0000013663,2024-10-19 19:27:59,1951,SUCCESS,0,309,8
TXN0000081374,2024-11-14 18:58:35,495,SUCCESS,0,130,6
TXN0000197885,2024-07-27 15:57:04,818,SUCCESS,0,182,17
TXN0000001544,2024-09-18 11:52:31,565,SUCCESS,0,339,24
TXN0000185740,2024-03-29 20:29:46,438,SUCCESS,0,233,22
TXN0000083868,2024-03-23 11:34:16,443,SUCCESS,0,208,4
TXN0000154827,2024-10-26 13:09:48,433,SUCCESS,0,378,11
TXN0000107581,2024-07-12 14:07:52,736,SUCCESS,0,259,4
TXN0000223037,2024-12-17 21:00:59,291,SUCCESS,0,60,22
TXN0000009482,2024-01-03 20:14:37,576,SUCCESS,0,10,3
TXN0000021610,2024-08-04 08:56:20,177,SUCCESS,0,34,28
TXN0000152168,2024-12-05 18:53:55,1060,SUCCESS,0,121,5
TXN0000100203,2024-08-27 19:02:06,488,SUCCESS,0,122,17
TXN0000139511,2024-09-05 19:09:19,762,SUCCESS,0,111,29
TXN0000132429,2024-11-25 09:40:29,330,SUCCESS,0,303,22
TXN0000187613,2024-03-18 16:41:48,114,SUCCESS,0,92,16
TXN0000043018,2024-09-12 08:39:43,295,SUCCESS,0,191,4
TXN0000205576,2024-06-12 17:11:56,301,SUCCESS,0,55,22
TXN0000027262,2024-10-25 16:40:53,1307,SUCCESS,0,199,4
TXN0000076650,2024-03-23 15:53:38,977,SUCCESS,0,124,19
TXN0000217353,2024-07-21 13:31:27,1975,SUCCESS,0,127,8
TXN0000058816,2024-06-17 02:25:55,190,FAILED,0,253,34
TXN0000056352,2024-10-28 07:23:08,3727,SUCCESS,0,3,23
TXN0000237093,2024-03-11 10:35:27,1090,SUCCESS,0,5,17
TXN0000221882,2024-08-01 18:08:34,3904,SUCCESS,0,72,22
TXN0000052949,2024-07-13 13:00:44,2585,SUCCESS,0,305,4
TXN0000157380,2024-06-01 13:15:24,286,SUCCESS,0,81,17
TXN0000185140,2024-08-21 12:43:11,196,SUCCESS,0,104,21
TXN0000193962,2024-12-04 15:18:02,499,FAILED,0,100,6
TXN0000078331,2024-03-25 21:07:53,2378,SUCCESS,0,30,25
TXN0000034407,2024-01-24 13:17:44,931,SUCCESS,0,184,31
TXN0000032441,2024-12-07 13:46:37,5739,SUCCESS,0,177,18
TXN0000134454,2024-12-03 19:05:08,545,SUCCESS,0,132,6
TXN0000229006,2024-06-24 18:18:57,1305,SUCCESS,0,223,4
TXN0000146470,2024-08-06 16:48:17,2277,SUCCESS,0,28,16
TXN0000071654,2024-09-07 13:18:04,299,FAILED,0,136,31
TXN0000146886,2024-11-25 23:48:52,150,SUCCESS,0,193,19
TXN0000117482,2024-08-14 18:02:30,414,SUCCESS,0,71,17
TXN0000072377,2024-07-05 13:41:44,458,SUCCESS,0,158,17
TXN0000044355,2024-09-02 17:35:48,162,SUCCESS,0,240,17
TXN0000052975,2024-02-13 22:03:37,744,SUCCESS,0,28,26
TXN0000122960,2024-07-15 11:46:32,2207,FAILED,0,71,1
TXN0000094694,2024-05-04 22:43:42,258,SUCCESS,0,27,29
TXN0000088227,2024-10-13 21:01:24,122,SUCCESS,0,152,17
TXN0000081290,2024-12-16 20:06:21,388,SUCCESS,0,219,9
TXN0000225382,2024-03-21 15:54:24,557,SUCCESS,0,116,3
TXN0000183062,2024-09-14 13:02:55,5150,SUCCESS,0,228,12
TXN0000105002,2024-08-12 21:43:37,1028,SUCCESS,0,30,16
TXN0000240487,2024-10-24 08:00:40,79,SUCCESS,0,285,1
TXN0000016895,2024-06-09 10:53:34,253,SUCCESS,0,388,1
TXN0000035980,2024-01-01 07:11:41,369,SUCCESS,0,121,23
TXN0000108199,2024-12-05 11:29:46,4708,SUCCESS,0,376,3
TXN0000221828,2024-12-15 11:11:16,2230,SUCCESS,0,129,7
TXN0000000791,2024-03-03 11:30:25,5529,SUCCESS,0,139,19
TXN0000173799,2024-03-31 23:57:40,327,SUCCESS,0,94,2
TXN0000113623,2024-07-04 13:40:03,1659,SUCCESS,0,314,40
TXN0000203206,2024-02-23 19:27:02,823,FAILED,0,110,8
TXN0000198798,2024-10-11 20:02:55,385,SUCCESS,0,228,16
TXN0000058129,2024-05-22 16:06:33,413,SUCCESS,0,78,1
TXN0000075006,2024-06-04 15:26:42,1205,SUCCESS,0,100,7
TXN0000067942,2024-10-14 15:30:53,555,SUCCESS,0,297,8
TXN0000143884,2024-02-29 20:44:31,1656,SUCCESS,0,73,38
TXN0000238618,2024-05-07 13:35:34,1575,SUCCESS,0,14,22
TXN0000102515,2024-08-19 18:36:46,200,SUCCESS,0,58,27
TXN0000200923,2024-12-29 08:54:56,391,SUCCESS,0,53,3
TXN0000192109,2024-06-19 18:18:39,188,SUCCESS,0,112,1
TXN0000249252,2024-10-09 12:57:29,405,SUCCESS,0,107,9
TXN0000084505,2024-10-13 16:20:44,870,SUCCESS,0,131,1
TXN0000226493,2024-05-15 21:03:03,744,SUCCESS,0,381,16
TXN0000075660,2024-04-20 12:23:00,5856,SUCCESS,0,185,23
TXN0000060787,2024-03-14 20:14:40,1722,SUCCESS,0,203,1
TXN0000034508,2024-05-03 19:51:08,2334,SUCCESS,0,278,6
TXN0000097402,2024-06-13 20:23:21,1822,SUCCESS,0,79,9
TXN0000018598,2024-10-19 11:24:16,2030,SUCCESS,0,100,37
TXN0000216056,2024-03-10 20:02:04,1635,SUCCESS,0,104,2
TXN0000115281,2024-04-26 20:20:41,455,SUCCESS,0,251,32
TXN0000206789,2024-07-01 14:39:35,221,SUCCESS,0,31,19
TXN0000076559,2024-03-20 11:41:56,669,SUCCESS,0,256,2
TXN0000009018,2024-05-08 01:19:01,1282,SUCCESS,0,62,22
TXN0000086439,2024-07-13 22:40:22,458,SUCCESS,0,141,23
TXN0000015974,2024-05-02 19:06:29,1958,SUCCESS,0,4,15
TXN0000122364,2024-06-26 05:52:00,926,SUCCESS,0,99,30
TXN0000014054,2024-10-20 21:45:08,559,SUCCESS,0,314,4
TXN0000211356,2024-04-11 15:51:28,105,SUCCESS,0,239,31
TXN0000090435,2024-05-20 14:21:02,2395,SUCCESS,0,112,17
TXN0000063375,2024-07-28 11:43:06,1482,SUCCESS,0,325,9
TXN0000212602,2024-12-30 21:53:49,125,SUCCESS,0,43,13
TXN0000138759,2024-05-20 19:40:49,106,SUCCESS,0,69,18
TXN0000035145,2024-05-10 18:37:55,49,SUCCESS,0,64,7
TXN0000047845,2024-02-28 18:08:50,564,SUCCESS,0,40,27
TXN0000068075,2024-03-05 23:42:04,518,FAILED,0,188,7
TXN0000034091,2024-09-15 19:39:47,3621,SUCCESS,0,80,17
TXN0000141790,2024-09-13 18:00:14,311,SUCCESS,0,152,16
TXN0000239440,2024-05-21 21:50:20,790,FAILED,0,41,27
TXN0000064036,2024-10-25 17:01:20,857,SUCCESS,0,137,16
TXN0000040599,2024-08-23 14:03:39,249,SUCCESS,0,327,12
TXN0000218704,2024-03-24 20:38:55,2541,SUCCESS,0,182,33
TXN0000105324,2024-12-08 14:04:19,273,SUCCESS,0,209,23
TXN0000081621,2024-03-25 10:30:44,358,SUCCESS,0,200,12
TXN0000232127,2024-10-09 14:42:07,111,SUCCESS,0,146,17
TXN0000163421,2024-09-07 18:48:56,412,SUCCESS,0,82,35
TXN0000195796,2024-09-08 15:21:34,10495,SUCCESS,0,208,10
TXN0000105380,2024-04-29 16:13:40,108,SUCCESS,0,176,21
TXN0000166741,2024-03-20 19:39:30,852,FAILED,0,116,17
TXN0000050596,2024-04-20 11:10:33,799,SUCCESS,0,27,27
TXN0000077453,2024-02-05 19:51:00,494,SUCCESS,0,171,7
TXN0000201732,2024-12-08 13:49:37,969,SUCCESS,0,50,7
TXN0000079849,2024-01-24 21:37:31,218,SUCCESS,0,55,14
TXN0000133982,2024-01-31 14:42:49,540,SUCCESS,0,234,6
TXN0000190929,2024-04-11 19:38:10,1807,SUCCESS,0,120,9
TXN0000040555,2024-05-21 22:08:00,1249,SUCCESS,0,217,7
TXN0000205178,2024-05-30 17:09:47,280,SUCCESS,0,234,4
TXN0000181907,2024-07-07 20:06:57,1553,SUCCESS,0,67,25
TXN0000206523,2024-05-31 19:09:56,1039,SUCCESS,0,143,7
TXN0000060814,2024-07-23 14:57:11,2283,SUCCESS,0,10,21
TXN0000075489,2024-12-21 18:14:15,539,SUCCESS,0,199,24
TXN0000229950,2024-02-11 12:16:13,705,SUCCESS,0,324,24
TXN0000213842,2024-05-30 13:31:16,869,SUCCESS,0,12,23
TXN0000174628,2024-11-27 07:44:29,6838,SUCCESS,0,55,10
TXN0000133467,2024-02-23 19:16:02,1431,SUCCESS,0,225,9
TXN0000203550,2024-12-10 19:07:58,682,FAILED,0,287,5
TXN0000236338,2024-06-21 09:45:20,388,SUCCESS,0,30,16
TXN0000102873,2024-08-16 14:55:26,432,SUCCESS,0,217,7
TXN0000070140,2024-06-08 10:21:38,602,SUCCESS,0,19,22
TXN0000218721,2024-08-29 14:26:55,277,SUCCESS,0,314,34
TXN0000097653,2024-03-16 17:57:35,205,SUCCESS,0,43,7
TXN0000232111,2024-01-18 09:44:00,6745,SUCCESS,0,2,4
TXN0000006661,2024-03-25 22:40:41,1744,SUCCESS,0,55,7
TXN0000019838,2024-03-26 23:25:23,251,SUCCESS,0,83,19
TXN0000008326,2024-03-24 16:55:15,1997,SUCCESS,0,35,3
TXN0000179640,2024-08-15 18:53:01,5422,SUCCESS,0,74,20
TXN0000195898,2024-10-15 10:35:25,698,SUCCESS,0,67,12
TXN0000189382,2024-06-24 20:32:17,213,SUCCESS,0,73,27
TXN0000049328,2024-11-12 19:02:22,1345,SUCCESS,0,342,1
TXN0000120443,2024-08-28 10:51:41,80,SUCCESS,0,86,11
TXN0000045427,2024-09-06 17:23:09,1289,SUCCESS,0,213,28
TXN0000034439,2024-03-08 15:53:53,80,SUCCESS,0,93,29
TXN0000230964,2024-01-02 03:04:52,548,SUCCESS,0,30,24
TXN0000085409,2024-08-16 21:00:07,1442,SUCCESS,0,75,11
TXN0000093978,2024-10-19 10:39:48,781,SUCCESS,0,48,26
TXN0000060961,2024-08-25 20:53:06,152,SUCCESS,0,362,17
TXN0000045275,2024-02-02 19:14:10,149,SUCCESS,0,228,23
TXN0000230066,2024-07-06 13:27:32,2816,SUCCESS,0,219,9
TXN0000144070,2024-03-18 13:41:30,151,SUCCESS,0,312,22
TXN0000058238,2024-01-22 18:01:56,229,SUCCESS,0,140,27
TXN0000161745,2024-05-20 11:30:25,543,SUCCESS,0,246,3
TXN0000014557,2024-09-15 19:44:18,110,SUCCESS,0,219,29
TXN0000160128,2024-08-25 12:44:54,73,SUCCESS,0,120,31
TXN0000203438,2024-08-19 21:00:15,237,SUCCESS,0,131,8
TXN0000025469,2024-06-24 21:11:56,430,SUCCESS,0,340,6
TXN0000167270,2024-07-16 14:57:12,1475,SUCCESS,0,325,22
TXN0000021296,2024-05-08 11:56:18,720,SUCCESS,0,219,20
TXN0000196623,2024-10-27 11:42:52,253,SUCCESS,0,333,7
TXN0000129575,2024-06-08 21:10:09,241,FAILED,0,322,29
TXN0000226087,2024-11-01 11:42:44,1083,SUCCESS,0,289,3
TXN0000244225,2024-11-16 21:14:26,213,SUCCESS,0,293,22
TXN0000005811,2024-12-04 07:12:07,283,SUCCESS,0,166,22
TXN0000002194,2024-01-07 21:42:25,2415,SUCCESS,0,354,17
TXN0000099947,2024-10-11 16:07:17,444,SUCCESS,0,41,10
TXN0000043919,2024-08-20 21:55:40,350,SUCCESS,0,15,26
TXN0000218762,2024-03-09 19:43:43,1360,SUCCESS,0,47,7
TXN0000227872,2024-04-19 19:02:06,1347,SUCCESS,0,195,23
TXN0000190086,2024-07-08 20:44:56,849,SUCCESS,0,11,7
TXN0000096939,2024-03-20 13:37:33,836,SUCCESS,0,284,6
TXN0000050216,2024-10-29 12:26:41,438,SUCCESS,0,123,1
TXN0000117259,2024-06-10 15:05:26,2974,SUCCESS,0,219,8
TXN0000173300,2024-02-13 10:23:57,409,SUCCESS,0,4,36
TXN0000054028,2024-05-14 12:27:27,109,SUCCESS,0,168,7
TXN0000197904,2024-08-04 22:49:12,452,SUCCESS,0,121,17
TXN0000099480,2024-06-03 02:16:32,134,SUCCESS,0,131,17
TXN0000179688,2024-06-07 10:03:40,1602,SUCCESS,0,323,1
TXN0000011268,2024-03-27 17:47:06,1733,SUCCESS,0,136,17
TXN0000247141,2024-11-23 23:16:51,4077,SUCCESS,0,141,25
TXN0000078064,2024-04-13 18:13:26,249,SUCCESS,0,278,11
TXN0000109030,2024-08-28 17:08:09,2194,SUCCESS,0,70,7
TXN0000198663,2024-01-02 12:55:20,59,SUCCESS,0,399,9
TXN0000167044,2024-10-10 20:29:15,472,SUCCESS,0,105,24
TXN0000094571,2024-11-28 14:06:02,3959,SUCCESS,0,52,31
TXN0000013280,2024-08-01 20:45:18,689,SUCCESS,0,64,21
TXN0000234814,2024-07-20 10:50:47,254,SUCCESS,0,28,29
TXN0000178938,2024-02-15 13:39:51,1028,SUCCESS,0,201,11
TXN0000181538,2024-07-10 13:38:05,6753,SUCCESS,0,73,6
TXN0000197713,2024-09-20 15:42:08,280,SUCCESS,0,62,15
TXN0000229146,2024-12-23 17:06:54,344,SUCCESS,0,216,36
TXN0000128775,2024-02-04 21:19:02,891,SUCCESS,0,340,9
TXN0000065173,2024-09-29 18:04:44,541,SUCCESS,0,81,30
TXN0000181077,2024-07-10 19:39:17,2367,SUCCESS,0,269,15
TXN0000101950,2024-05-30 15:12:55,762,SUCCESS,0,265,21
TXN0000051788,2024-04-24 10:57:44,81,SUCCESS,0,62,19
TXN0000148708,2024-04-23 15:15:55,1003,SUCCESS,0,62,17
TXN0000097281,2024-04-10 12:41:16,1078,FAILED,0,43,15
TXN0000044447,2024-10-28 13:34:36,495,SUCCESS,0,80,22
TXN0000003964,2024-07-04 17:59:44,3925,SUCCESS,0,296,28
TXN0000079891,2024-01-06 21:28:55,1213,SUCCESS,0,152,17
TXN0000015296,2024-01-02 16:28:25,447,SUCCESS,0,55,16
TXN0000218374,2024-07-26 04:36:16,38,SUCCESS,0,382,22
TXN0000165698,2024-10-15 11:56:04,203,SUCCESS,0,139,29
TXN0000067322,2024-11-19 18:52:32,766,SUCCESS,0,259,31
TXN0000167594,2024-03-28 20:06:53,723,SUCCESS,0,254,5
TXN0000141102,2024-04-29 23:27:54,3187,SUCCESS,0,115,4
TXN0000146350,2024-10-26 18:41:24,1644,SUCCESS,0,320,29
TXN0000195563,2024-08-04 21:02:03,2500,SUCCESS,0,258,7
TXN0000139653,2024-08-20 15:35:59,221,SUCCESS,0,93,17
TXN0000088897,2024-11-12 22:52:29,402,SUCCESS,0,55,16
TXN0000156635,2024-12-20 10:58:43,862,SUCCESS,0,134,1
TXN0000213654,2024-11-03 04:58:28,4110,SUCCESS,0,287,14
TXN0000087840,2024-11-16 18:38:51,100,SUCCESS,0,158,21
TXN0000005568,2024-02-11 20:50:01,5757,SUCCESS,0,234,39
TXN0000012078,2024-09-06 22:13:55,294,SUCCESS,0,103,14
TXN0000039473,2024-10-10 07:17:17,133,SUCCESS,0,49,17
TXN0000238988,2024-03-22 20:30:41,541,SUCCESS,0,367,2
TXN0000085065,2024-01-18 12:57:24,852,SUCCESS,0,28,19
TXN0000187758,2024-06-07 11:27:01,4827,SUCCESS,0,203,23
TXN0000162064,2024-09-27 17:49:11,450,SUCCESS,0,44,22
TXN0000230780,2024-04-14 11:49:24,174,SUCCESS,0,196,21
TXN0000054201,2024-12-08 17:28:44,714,SUCCESS,0,95,7
TXN0000161982,2024-09-04 18:10:14,1471,SUCCESS,0,131,16
TXN0000181051,2024-11-29 14:15:26,659,SUCCESS,0,39,29
TXN0000074516,2024-03-15 01:46:31,1537,FAILED,0,91,1
TXN0000220187,2024-08-24 21:57:07,644,SUCCESS,0,171,10
TXN0000227208,2024-03-09 10:14:40,75,SUCCESS,0,260,2
TXN0000213530,2024-09-17 18:16:16,1428,SUCCESS,0,41,9
TXN0000066935,2024-06-07 16:14:41,2159,SUCCESS,0,176,17
TXN0000181061,2024-05-19 13:16:25,639,SUCCESS,0,54,4
TXN0000156266,2024-03-26 15:08:08,6661,FAILED,0,131,27
TXN0000140162,2024-03-14 03:44:10,245,SUCCESS,0,12,16
TXN0000136252,2024-07-25 14:43:40,2708,SUCCESS,0,217,31
TXN0000087929,2024-01-17 15:37:46,1208,FAILED,0,277,30
TXN0000146459,2024-10-17 13:09:42,222,SUCCESS,0,62,17
TXN0000174199,2024-11-21 09:03:40,711,SUCCESS,0,97,10
TXN0000039181,2024-01-26 17:20:58,429,SUCCESS,0,101,18
TXN0000235147,2024-07-12 17:07:49,213,SUCCESS,0,21,22
TXN0000171746,2024-01-24 21:36:15,232,SUCCESS,0,84,37
TXN0000195185,2024-12-28 14:32:03,238,SUCCESS,0,162,22
TXN0000137351,2024-04-28 20:03:08,827,SUCCESS,0,10,9
TXN0000041998,2024-06-03 00:48:06,205,SUCCESS,0,141,6
TXN0000060026,2024-07-13 05:11:33,1218,SUCCESS,0,329,19
TXN0000222957,2024-01-15 21:36:38,577,SUCCESS,0,21,16
TXN0000138294,2024-07-07 10:53:11,440,SUCCESS,0,62,23
TXN0000082078,2024-11-14 08:20:19,121,SUCCESS,0,184,3
TXN0000170169,2024-12-14 13:43:53,926,SUCCESS,0,320,17
TXN0000132554,2024-11-18 18:54:15,83,SUCCESS,0,197,23
TXN0000203747,2024-06-16 18:31:41,778,SUCCESS,0,274,26
TXN0000233020,2024-09-03 01:57:34,811,SUCCESS,0,216,6
TXN0000208019,2024-03-05 10:21:19,797,SUCCESS,0,193,27
TXN0000027072,2024-11-09 17:45:29,1088,SUCCESS,0,301,6
TXN0000005315,2024-11-23 08:01:43,108,SUCCESS,0,55,17
TXN0000041399,2024-12-25 20:00:16,1504,SUCCESS,0,80,31
TXN0000021376,2024-09-24 17:47:49,190,SUCCESS,0,291,24
TXN0000239305,2024-11-05 12:39:03,101,SUCCESS,0,173,16
TXN0000201074,2024-05-30 10:41:46,2865,SUCCESS,0,105,14
TXN0000180845,2024-03-21 07:09:44,578,SUCCESS,0,50,18
TXN0000007430,2024-05-13 20:16:03,1860,SUCCESS,0,27,17
TXN0000112504,2024-09-15 05:50:07,434,SUCCESS,0,252,19
TXN0000218235,2024-09-12 11:34:58,1641,SUCCESS,0,80,20
TXN0000127133,2024-02-03 11:17:33,431,SUCCESS,0,209,19
TXN0000026149,2024-10-26 23:51:53,73,FAILED,0,315,33
TXN0000229198,2024-03-05 21:14:01,2066,SUCCESS,0,322,27
TXN0000190640,2024-04-02 12:39:16,226,SUCCESS,0,336,17
TXN0000240999,2024-06-02 10:35:20,439,SUCCESS,0,41,1
TXN0000101688,2024-03-15 08:21:38,433,SUCCESS,0,100,4
TXN0000048048,2024-02-23 14:57:53,1474,SUCCESS,0,72,3
TXN0000242914,2024-10-23 16:49:10,419,SUCCESS,0,142,4
TXN0000119583,2024-12-07 18:25:07,833,SUCCESS,0,235,8
TXN0000192294,2024-05-21 12:42:01,1852,SUCCESS,0,382,22
TXN0000028321,2024-09-01 13:38:23,182,SUCCESS,0,121,7
TXN0000074988,2024-03-03 14:46:51,785,SUCCESS,0,143,29
TXN0000118330,2024-03-09 19:40:53,1578,SUCCESS,0,10,10
TXN0000041440,2024-06-17 17:05:21,1336,SUCCESS,0,280,28
TXN0000188030,2024-05-16 15:43:53,2498,SUCCESS,0,344,22
TXN0000207738,2024-05-05 06:27:06,96,FAILED,0,33,31
TXN0000116290,2024-06-23 10:21:25,1435,SUCCESS,0,94,18
TXN0000129215,2024-10-07 15:22:11,1291,SUCCESS,0,95,24
TXN0000186488,2024-01-04 13:48:25,118,SUCCESS,0,167,16
TXN0000152975,2024-07-20 14:05:23,7428,SUCCESS,0,45,25
TXN0000050980,2024-09-28 15:25:27,107,SUCCESS,0,238,9
TXN0000024481,2024-11-04 14:16:05,471,SUCCESS,0,149,1
TXN0000108984,2024-02-11 12:33:54,67,SUCCESS,0,286,11
TXN0000076859,2024-06-16 12:09:35,3205,SUCCESS,0,283,7
TXN0000243285,2024-02-14 17:25:15,87,SUCCESS,0,326,27
TXN0000208469,2024-06-11 17:15:51,5121,SUCCESS,0,121,1
TXN0000197525,2024-05-09 09:17:30,374,SUCCESS,0,73,4
TXN0000173816,2024-02-11 21:01:27,7335,SUCCESS,0,341,2
TXN0000095487,2024-08-10 05:01:45,145,SUCCESS,0,216,11
TXN0000223148,2024-05-16 03:05:58,288,SUCCESS,0,200,7
TXN0000015944,2024-06-14 08:24:16,2727,SUCCESS,0,113,32
TXN0000028448,2024-09-18 15:35:24,1253,SUCCESS,0,41,7
TXN0000108227,2024-07-28 09:25:06,357,SUCCESS,0,30,24
TXN0000181849,2024-07-08 14:34:45,317,SUCCESS,0,95,6
TXN0000042075,2024-05-17 23:49:32,778,SUCCESS,0,20,7
TXN0000188258,2024-06-27 20:57:00,1762,SUCCESS,0,336,2
TXN0000056312,2024-11-29 15:56:43,2429,SUCCESS,0,216,1
TXN0000223049,2024-08-25 18:02:36,60,SUCCESS,0,84,39
TXN0000097134,2024-07-04 22:53:26,492,SUCCESS,0,182,22
TXN0000189025,2024-10-30 18:57:33,120,SUCCESS,0,270,10
TXN0000017766,2024-04-10 21:01:03,607,SUCCESS,0,179,17
TXN0000078315,2024-09-13 21:19:02,743,SUCCESS,0,64,21
TXN0000235066,2024-06-06 08:08:26,97,SUCCESS,0,229,22
TXN0000073585,2024-05-27 13:02:59,440,SUCCESS,0,200,4
TXN0000201531,2024-07-18 12:33:11,1315,SUCCESS,0,69,7
TXN0000043731,2024-12-19 01:25:24,1507,SUCCESS,0,286,32
TXN0000170634,2024-11-22 21:00:54,2594,SUCCESS,0,196,3
TXN0000000120,2024-10-25 11:34:47,6804,SUCCESS,0,3,17
TXN0000082576,2024-01-19 12:27:58,258,FAILED,0,323,28
TXN0000171925,2024-06-12 10:31:19,182,SUCCESS,0,170,19
TXN0000209367,2024-06-20 19:25:31,2467,SUCCESS,0,287,1
TXN0000043415,2024-12-03 05:53:32,619,FAILED,0,182,4
TXN0000013818,2024-09-12 15:34:25,5421,SUCCESS,0,310,11
TXN0000186350,2024-07-16 08:03:45,1164,SUCCESS,0,237,5
TXN0000012622,2024-12-07 18:45:56,321,FAILED,0,47,12
TXN0000172048,2024-01-07 11:55:03,482,SUCCESS,0,220,28
TXN0000209920,2024-03-09 17:57:57,1216,SUCCESS,0,25,30
TXN0000094061,2024-12-24 17:48:22,58,SUCCESS,0,264,1
TXN0000134720,2024-02-23 14:55:56,1975,SUCCESS,0,369,23
TXN0000157904,2024-11-07 09:32:06,305,SUCCESS,0,309,10
TXN0000196373,2024-11-16 17:55:02,1306,SUCCESS,0,216,7
TXN0000056607,2024-09-03 16:05:09,422,SUCCESS,0,200,12
TXN0000093640,2024-09-06 17:01:59,463,SUCCESS,0,226,8
TXN0000105884,2024-06-25 18:57:55,1020,SUCCESS,0,184,14
TXN0000031440,2024-07-18 11:23:26,260,SUCCESS,0,31,3
TXN0000234293,2024-03-08 02:39:13,685,SUCCESS,0,390,27
TXN0000218964,2024-03-21 17:02:39,2468,SUCCESS,0,243,6
TXN0000228541,2024-03-28 11:46:21,118,SUCCESS,0,272,31
TXN0000208753,2024-03-16 20:26:02,134,SUCCESS,0,189,28
TXN0000009902,2024-05-30 21:42:31,4035,SUCCESS,0,38,26
TXN0000168397,2024-09-03 12:02:45,2130,SUCCESS,0,364,23
TXN0000008283,2024-07-02 13:34:31,173,FAILED,0,37,27
TXN0000076424,2024-09-08 09:37:45,3072,SUCCESS,0,197,39
TXN0000107209,2024-09-21 22:05:57,250,SUCCESS,0,31,21
TXN0000160502,2024-12-04 11:48:30,258,SUCCESS,0,216,14
TXN0000013523,2024-12-22 07:11:09,165,SUCCESS,0,10,30
TXN0000146669,2024-09-20 10:31:16,346,SUCCESS,0,243,7
TXN0000013552,2024-06-29 11:49:17,151,SUCCESS,0,252,5
TXN0000048396,2024-11-30 13:21:01,4537,SUCCESS,0,62,19
TXN0000167880,2024-08-01 21:20:47,827,SUCCESS,0,21,6
TXN0000223709,2024-04-29 13:40:55,342,SUCCESS,0,277,12
TXN0000004362,2024-07-31 12:40:52,1169,SUCCESS,0,62,16
TXN0000016341,2024-03-19 21:45:59,940,SUCCESS,0,148,3
TXN0000201516,2024-11-03 21:32:13,3610,SUCCESS,0,166,21
TXN0000012815,2024-07-03 11:08:17,870,SUCCESS,0,154,25
TXN0000196216,2024-04-27 16:03:26,1092,SUCCESS,0,123,8
TXN0000187352,2024-02-08 17:29:25,1869,SUCCESS,0,84,14
TXN0000171612,2024-03-16 23:25:04,168,SUCCESS,0,45,26
TXN0000245710,2024-07-07 20:48:49,978,SUCCESS,0,21,18
TXN0000157160,2024-06-11 13:46:21,3648,SUCCESS,0,236,14
TXN0000114309,2024-01-27 21:09:12,314,SUCCESS,0,180,17
TXN0000248484,2024-09-01 16:41:22,532,SUCCESS,0,104,20
TXN0000182053,2024-11-03 23:57:26,82,SUCCESS,0,24,17
TXN0000138588,2024-02-23 13:32:35,340,SUCCESS,0,252,29
